機構代碼,機構名稱,權屬別,型態別,縣市區名,電話,地址,診療科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,L鑲牙生,M中藥員,N齒模員,P接骨員,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師
3743130102,建男牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣內埔鄉,08_7692193,屏東縣內埔鄉內田村廣濟路１９９號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743170017,清雲牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣新園鄉,08_8682543,屏東縣新園鄉新東村新南路４７２號,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743171041,天成牙醫診所,私立牙醫診所,牙醫診所,屏東縣新園鄉,08-8685519,屏東縣新園鄉仙吉村仙吉路88號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744010083,沈政昌牙醫診所,私立牙醫診所,牙醫一般診所,澎湖縣馬公市,06_9278798,澎湖縣馬公市陽明路１０８號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744011179,神光牙醫診所,私立牙醫診所,牙醫一般診所,澎湖縣馬公市,939552642,澎湖縣馬公市光復路３３號之５,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3744011222,富祥聯合牙醫診所,私立牙醫診所,牙醫一般診所,澎湖縣馬公市,06-9219993,澎湖縣馬公市新生路463號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745010014,德生牙醫診所,私立牙醫診所,牙醫診所,花蓮縣花蓮市,38333949,花蓮縣花蓮市節約街２８號,,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3745010149,石牙醫診所,私立牙醫診所,牙醫診所,花蓮縣花蓮市,03-8334856,花蓮縣花蓮市仁愛街50號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743020012,柯牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08_7882140,屏東縣潮州鎮新榮里中山路５巷１－１號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743020156,徐聰俊牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣潮州鎮,08_7801166,屏東縣潮州鎮長興路力行巷１２號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739060017,吳子偉牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣北港鎮,05_3833628,雲林縣北港鎮公園路１３７號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739060179,信德牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣北港鎮,05_7836698,雲林縣北港鎮文仁路１46號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739061210,大東海牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣北港鎮,,雲林縣北港鎮公園路二十二號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739070022,安佳牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣古坑鄉,05_5822890,雲林縣古坑鄉中山路２５８號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739090033,林義發牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣莿桐鄉,55842132,雲林縣莿桐鄉莿桐村中山路９７號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739100025,陳牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣林內鄉,55892432,雲林縣林內鄉林中村中正路２５８號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739120054,韓志豪牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣崙背鄉,05_6963462,雲林縣崙背鄉南陽村中山路１９９號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738031469,信安牙醫診所,私立牙醫診所,牙醫診所,南投縣草屯鎮,049-2333609,南投縣草屯鎮中山街281號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738090011,蕭牙醫診所,私立牙醫診所,牙醫一般診所,南投縣魚池鄉,049-2895654,南投縣魚池鄉魚池街４００號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010570,昇陽牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7210820,屏東縣屏東市公園東路１６１號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010614,林世澤牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7530141,屏東縣屏東市里和平路４９號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010669,文心牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7367059,屏東縣屏東市建豐路252號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742081164,文韻牙醫診所,私立牙醫診所,牙醫一般診所,高雄市仁武區,07-3733605,高雄市仁武區仁樂街109號2樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3801011935,見安中醫診所,私立中醫診所,中醫一般診所,臺北市松山區,27618102,臺北市松山區基隆路一段３２號１、２樓,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742110035,良華牙醫診所,私立牙醫診所,牙醫一般診所,高雄市橋頭區,07_6119949,高雄市橋頭區成功路１０６號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734040033,順源牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣頭城鎮,03-9771387,宜蘭縣頭城鎮青雲路二段352號1-3樓,,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734050011,育生牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣礁溪鄉,03-9882265,宜蘭縣礁溪鄉六結村中山路一段216號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734060017,和平牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣壯圍鄉,03-9381114,宜蘭縣壯圍鄉吉祥村壯五路265號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735010020,大千牙醫診所,私立牙醫診所,牙醫一般診所,苗栗縣苗栗市,037-357127,苗栗縣苗栗市高苗里大同119號1樓,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735010057,邱牙醫診所,私立牙醫診所,牙醫一般診所,苗栗縣苗栗市,37321285,苗栗縣苗栗市青苗里１鄰中正路６９２號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735010093,詹子明牙醫診所,私立牙醫診所,牙醫一般診所,苗栗縣苗栗市,37262819,苗栗縣苗栗市上苗里２０鄰長安街１７０號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3735010164,宏福牙科診所,私立牙醫診所,牙醫一般診所,苗栗縣苗栗市,37352798,苗栗縣苗栗市縣府路建功里２３鄰１２０號２樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733051336,六佳牙醫診所,私立牙醫診所,牙醫一般診所,新竹縣竹北市,03-6583234,新竹縣竹北市福興東路二段52號1樓,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733060068,湖口陳牙醫診所,私立牙醫診所,牙醫一般診所,新竹縣湖口鄉,03-5900934,新竹縣湖口鄉中正路一段５７號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733060102,昇陽牙醫診所,私立牙醫診所,牙醫一般診所,新竹縣湖口鄉,03-5902999,新竹縣湖口鄉中正路一段１１７號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3733061145,天真牙醫診所,私立牙醫診所,牙醫一般診所,新竹縣湖口鄉,5908287,新竹縣湖口鄉中正路1段231號2樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742150020,健中牙醫診所,私立牙醫診所,牙醫一般診所,高雄市路竹區,07_6972606,高雄市路竹區竹東里忠孝路６７號,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742150100,大生牙醫診所,私立牙醫診所,牙醫一般診所,高雄市路竹區,6962863,高雄市路竹區中山路1083號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742170022,洪琨淙牙醫診所,私立牙醫診所,牙醫一般診所,高雄市茄萣區,07_6906216,高雄市茄萣區仁愛路三段１５８號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742171065,禾新牙醫診所,私立牙醫診所,牙醫一般診所,高雄市茄萣區,07-6909364,高雄市茄萣區保定里仁愛路二段175號1、2樓,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742200025,顏牙醫診所,私立牙醫診所,牙醫一般診所,高雄市梓官區,07_6102696,高雄市梓官區中崙路312號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742200061,天安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市梓官區,07_6192555,高雄市梓官區梓義里梓官路２７６號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742020250,建安牙醫診所,私立牙醫診所,牙醫一般診所,高雄市岡山區,07_6218939,高雄市岡山區柳橋西路六二之一五、一六號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742021319,第一牙醫診所,私立牙醫診所,牙醫一般診所,高雄市岡山區,07-6234283,高雄市岡山區岡山路347-1號2樓,,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742031137,欣新牙醫診所,私立牙醫診所,牙醫一般診所,高雄市旗山區,5819606__662-9339,高雄市旗山區延平一路224號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743050056,政賓牙醫診所,私立牙醫診所,牙醫診所,屏東縣萬丹鄉,08_7772022,屏東縣萬丹鄉萬惠村萬丹路一段130號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743051099,哈佛牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣萬丹鄉,87776890,屏東縣萬丹鄉和平東路29號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743080027,信一牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣九如鄉,08_7392545,屏東縣九如鄉九如路二段１３７號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743081060,維新牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣九如鄉,7395648,屏東縣九如鄉維新街一四二之三號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743011915,周牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08-7661638,屏東縣屏東市中正路151之1號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010132,蕭牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7360131,屏東縣屏東市廣東路６６８號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010178,愛屏牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7343772,屏東縣屏東市濟南街１２－１２號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010249,慶生牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7339235,屏東縣屏東市自由路５１５巷２號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010338,上上牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7238359,屏東縣屏東市民學路３６－３號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736200126,宏志牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大里區,04_24837832,臺中市大里區中興路二段１９０－３號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736200171,建安牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大里區,04_24927922,臺中市大里區瑞城村塗城路７３５巷３２弄８號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736200288,建銓牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大里區,04_24833828,臺中市大里區新南路154號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736200475,全育牙醫診所,私立牙醫診所,牙醫一般診所,臺中市大里區,04_24810136,臺中市大里區益民路二段三三三之一及三三三之二號,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736170052,永順牙醫診所,私立牙醫診所,牙醫一般診所,臺中市龍井區,04_26320811,臺中市龍井區遊園南路２４４號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736170105,立宇牙醫診所,私立牙醫診所,牙醫一般診所,臺中市龍井區,04_6356988,臺中市龍井區龍新路一五三巷十五號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736170150,宏陽牙醫診所,私立牙醫診所,牙醫一般診所,臺中市龍井區,04_26330434,臺中市龍井區遊園南路195號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736170187,佳德牙醫診所,私立牙醫診所,牙醫一般診所,臺中市龍井區,04_6364808,臺中市龍井區沙田路四段六八八號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736180012,大屯牙醫診所,私立牙醫診所,牙醫一般診所,臺中市霧峰區,04_23393249,臺中市霧峰區中正路948號1樓,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732013181,葡萄藤牙醫診所,私立牙醫診所,牙醫診所,桃園市桃園區,(03)3256606,桃園市桃園區經國路62號1-2樓、78號1-2樓、80號2樓,,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732020220,杜牙醫診所,私立牙醫診所,牙醫一般診所,桃園市中壢區,03_4556290,桃園市中壢區成功路７９巷59號、61號、59-1號_1、2樓,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732010760,常名牙醫診所,私立牙醫診所,牙醫一般診所,桃園市桃園區,03_3380258,桃園市桃園區三民路三段231號2樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732010886,長榮牙醫診所,私立牙醫診所,牙醫一般診所,桃園市桃園區,03_3383236,桃園市桃園區桃一街62號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732011034,偉玲牙醫診所,私立牙醫診所,牙醫一般診所,桃園市桃園區,03-3359299,桃園市桃園區中山路449號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742051184,張育靖牙醫診所,私立牙醫診所,牙醫一般診所,高雄市林園區,6430207,高雄市林園區林園北路413號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742060030,大芳牙醫診所,私立牙醫診所,牙醫一般診所,高雄市大寮區,07_7810727,高雄市大寮區鳳林三路６０１號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742060147,趙牙醫診所,私立牙醫診所,牙醫診所,高雄市大寮區,07-7820888,高雄市大寮區鳳林四路216號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742070054,美齊牙醫診所,私立牙醫診所,牙醫一般診所,高雄市大樹區,07_6511484,高雄市大樹區九大路四十九號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742070107,長鼎牙醫診所,私立牙醫診所,牙醫一般診所,高雄市大樹區,07-6527676,高雄市大樹區中興南路58-1號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3743010696,揚昇牙醫診所,私立牙醫診所,牙醫一般診所,屏東縣屏東市,08_7561610,屏東縣屏東市大武路２５號,,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742011019,佑千牙醫診所,私立牙醫診所,牙醫一般診所,高雄市鳳山區,07_8319099,高雄市鳳山區忠誠路137號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742011064,大新牙醫診所,私立牙醫診所,牙醫一般診所,高雄市鳳山區,07_8311700__7686588,高雄市鳳山區五甲二路418號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742011135,廣宸牙醫診所,私立牙醫診所,牙醫一般診所,高雄市鳳山區,07_7901099,高雄市鳳山區光復路一段１１０號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742012203,來來牙醫診所,私立牙醫診所,牙醫一般診所,高雄市鳳山區,7455509,高雄市鳳山區中山西路376-6號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739010062,宏昌牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,5533761,雲林縣斗六市愛國街197號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739010106,龍昇牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,05_5340056,雲林縣斗六市中和里中山路９０－１０號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739010188,保順牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,05_5325917,雲林縣斗六市社口里中山路１９３號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739010311,東市葉牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,05_5323462,雲林縣斗六市中正路50、52、54號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739011372,成泰牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,05-5337289,雲林縣斗六市斗六市中華路222號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3739011452,澄杏牙醫診所,私立牙醫診所,牙醫一般診所,雲林縣斗六市,05-5371871,雲林縣斗六市上海路257號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738010228,慧和牙醫診所,私立牙醫診所,牙醫一般診所,南投縣南投市,049-2222928,南投縣南投市三和二路三號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738010264,現代牙醫診所,私立牙醫診所,牙醫一般診所,南投縣南投市,049-2209226,南投縣南投市彰南路二段３２８號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738011378,陳子柔牙醫診所,私立牙醫診所,牙醫一般診所,南投縣南投市,049-2206525,南投縣南投市彰南路二段366號,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738020073,名家牙醫診所,私立牙醫診所,牙醫一般診所,南投縣埔里鎮,049-2901585,南投縣埔里鎮東榮路82號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3738020171,仁仲牙醫診所,私立牙醫診所,牙醫一般診所,南投縣埔里鎮,049-2988671,南投縣埔里鎮東華路９4號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736181215,華信牙醫診所,私立牙醫診所,牙醫一般診所,臺中市霧峰區,04-23309039,臺中市霧峰區中正路一一二三號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736181251,品誠牙醫診所,私立牙醫診所,牙醫一般診所,臺中市霧峰區,04-23303166,臺中市霧峰區中正路832號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3742090056,長青牙醫診所,私立牙醫診所,牙醫一般診所,高雄市大社區,07_3532580,高雄市大社區中山路１１０、１１２號一樓,,0,0,0,0,0,0,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736190170,詹林牙醫診所,私立牙醫診所,牙醫一般診所,臺中市太平區,04_23914483,臺中市太平區中山路三段90號及92號1、2樓,,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736190241,大安牙醫診所,私立牙醫診所,牙醫一般診所,臺中市太平區,04_22793862,臺中市太平區中興路15之1號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736190330,新平牙醫診所,私立牙醫診所,牙醫一般診所,臺中市太平區,04_22769949,臺中市太平區新平路二段一六五號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736190385,錦正牙醫診所,私立牙醫診所,牙醫一般診所,臺中市太平區,04_22776574,臺中市太平區宜昌路五二八號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736190429,永成牙醫診所,私立牙醫診所,牙醫一般診所,臺中市太平區,04_22767316,臺中市太平區永成北路１３２號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736101315,名雅牙醫診所,私立牙醫診所,牙醫診所,臺中市大雅區,04-25690202,臺中市大雅區雅潭路四段633號1樓及2樓,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3736140018,興達牙醫診所,私立牙醫診所,牙醫診所,臺中市大安區,04_26710817,臺中市大安區中庄里中山南路二八九號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734010026,弘恩牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣宜蘭市,03-9322224,宜蘭縣宜蘭市中山路三段中山路183號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734010124,仁人牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣宜蘭市,03-9333858,宜蘭縣宜蘭市新民里康樂路96號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734010160,陳宜誠牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣宜蘭市,03-9353800,宜蘭縣宜蘭市民權新路2-18號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3734010240,張登富牙醫診所,私立牙醫診所,牙醫一般診所,宜蘭縣宜蘭市,03-9355435,宜蘭縣宜蘭市復興里健康路二段36號,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3732120047,怡安牙醫診所,私立牙醫診所,牙醫一般診所,桃園市觀音區,03_4981585,桃園市觀音區中山路二段629號1樓,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
